SEQUENTIAL
020002001101010101;[authentication username=020002001101010101 password=020002001101010101]
020002001101010201;[authentication username=020002001101010201 password=020002001101010201]
020002001101010301;[authentication username=020002001101010301 password=020002001101010301]
020002001101010401;[authentication username=020002001101010401 password=020002001101010401]
020002001101010501;[authentication username=020002001101010501 password=020002001101010501]
020002001101010601;[authentication username=020002001101010601 password=020002001101010601]
020002001101010701;[authentication username=020002001101010701 password=020002001101010701]
020002001101010801;[authentication username=020002001101010801 password=020002001101010801]
020002001101010901;[authentication username=020002001101010901 password=020002001101010901]
020002001101011001;[authentication username=020002001101011001 password=020002001101011001]
020002001101020101;[authentication username=020002001101020101 password=020002001101020101]
020002001101020201;[authentication username=020002001101020201 password=020002001101020201]
020002001101020301;[authentication username=020002001101020301 password=020002001101020301]
020002001101020401;[authentication username=020002001101020401 password=020002001101020401]
020002001101020501;[authentication username=020002001101020501 password=020002001101020501]
020002001101020601;[authentication username=020002001101020601 password=020002001101020601]
020002001101020701;[authentication username=020002001101020701 password=020002001101020701]
020002001101020801;[authentication username=020002001101020801 password=020002001101020801]
020002001101020901;[authentication username=020002001101020901 password=020002001101020901]
020002001101021001;[authentication username=020002001101021001 password=020002001101021001]
020002001101030101;[authentication username=020002001101030101 password=020002001101030101]
020002001101030201;[authentication username=020002001101030201 password=020002001101030201]
020002001101030301;[authentication username=020002001101030301 password=020002001101030301]
020002001101030401;[authentication username=020002001101030401 password=020002001101030401]
020002001101030501;[authentication username=020002001101030501 password=020002001101030501]
020002001101030601;[authentication username=020002001101030601 password=020002001101030601]
020002001101030701;[authentication username=020002001101030701 password=020002001101030701]
020002001101030801;[authentication username=020002001101030801 password=020002001101030801]
020002001101030901;[authentication username=020002001101030901 password=020002001101030901]
020002001101031001;[authentication username=020002001101031001 password=020002001101031001]
020002001101040101;[authentication username=020002001101040101 password=020002001101040101]
020002001101040201;[authentication username=020002001101040201 password=020002001101040201]
020002001101040301;[authentication username=020002001101040301 password=020002001101040301]
020002001101040401;[authentication username=020002001101040401 password=020002001101040401]
020002001101040501;[authentication username=020002001101040501 password=020002001101040501]
020002001101040601;[authentication username=020002001101040601 password=020002001101040601]
020002001101040701;[authentication username=020002001101040701 password=020002001101040701]
020002001101040801;[authentication username=020002001101040801 password=020002001101040801]
020002001101040901;[authentication username=020002001101040901 password=020002001101040901]
020002001101041001;[authentication username=020002001101041001 password=020002001101041001]
020002001101050101;[authentication username=020002001101050101 password=020002001101050101]
020002001101050201;[authentication username=020002001101050201 password=020002001101050201]
020002001101050301;[authentication username=020002001101050301 password=020002001101050301]
020002001101050401;[authentication username=020002001101050401 password=020002001101050401]
020002001101050501;[authentication username=020002001101050501 password=020002001101050501]
020002001101050601;[authentication username=020002001101050601 password=020002001101050601]
020002001101050701;[authentication username=020002001101050701 password=020002001101050701]
020002001101050801;[authentication username=020002001101050801 password=020002001101050801]
020002001101050901;[authentication username=020002001101050901 password=020002001101050901]
020002001101051001;[authentication username=020002001101051001 password=020002001101051001]
020002001101060101;[authentication username=020002001101060101 password=020002001101060101]
020002001101060201;[authentication username=020002001101060201 password=020002001101060201]
020002001101060301;[authentication username=020002001101060301 password=020002001101060301]
020002001101060401;[authentication username=020002001101060401 password=020002001101060401]
020002001101060501;[authentication username=020002001101060501 password=020002001101060501]
020002001101060601;[authentication username=020002001101060601 password=020002001101060601]
020002001101060701;[authentication username=020002001101060701 password=020002001101060701]
020002001101060801;[authentication username=020002001101060801 password=020002001101060801]
020002001101060901;[authentication username=020002001101060901 password=020002001101060901]
020002001101061001;[authentication username=020002001101061001 password=020002001101061001]
020002001101070101;[authentication username=020002001101070101 password=020002001101070101]
020002001101070201;[authentication username=020002001101070201 password=020002001101070201]
020002001101070301;[authentication username=020002001101070301 password=020002001101070301]
020002001101070401;[authentication username=020002001101070401 password=020002001101070401]
020002001101070501;[authentication username=020002001101070501 password=020002001101070501]
020002001101070601;[authentication username=020002001101070601 password=020002001101070601]
020002001101070701;[authentication username=020002001101070701 password=020002001101070701]
020002001101070801;[authentication username=020002001101070801 password=020002001101070801]
020002001101070901;[authentication username=020002001101070901 password=020002001101070901]
020002001101071001;[authentication username=020002001101071001 password=020002001101071001]
020002001101080101;[authentication username=020002001101080101 password=020002001101080101]
020002001101080201;[authentication username=020002001101080201 password=020002001101080201]
020002001101080301;[authentication username=020002001101080301 password=020002001101080301]
020002001101080401;[authentication username=020002001101080401 password=020002001101080401]
020002001101080501;[authentication username=020002001101080501 password=020002001101080501]
020002001101080601;[authentication username=020002001101080601 password=020002001101080601]
020002001101080701;[authentication username=020002001101080701 password=020002001101080701]
020002001101080801;[authentication username=020002001101080801 password=020002001101080801]
020002001101080901;[authentication username=020002001101080901 password=020002001101080901]
020002001101081001;[authentication username=020002001101081001 password=020002001101081001]
020002001101090101;[authentication username=020002001101090101 password=020002001101090101]
020002001101090201;[authentication username=020002001101090201 password=020002001101090201]
020002001101090301;[authentication username=020002001101090301 password=020002001101090301]
020002001101090401;[authentication username=020002001101090401 password=020002001101090401]
020002001101090501;[authentication username=020002001101090501 password=020002001101090501]
020002001101090601;[authentication username=020002001101090601 password=020002001101090601]
020002001101090701;[authentication username=020002001101090701 password=020002001101090701]
020002001101090801;[authentication username=020002001101090801 password=020002001101090801]
020002001101090901;[authentication username=020002001101090901 password=020002001101090901]
020002001101091001;[authentication username=020002001101091001 password=020002001101091001]
020002001101100101;[authentication username=020002001101100101 password=020002001101100101]
020002001101100201;[authentication username=020002001101100201 password=020002001101100201]
020002001101100301;[authentication username=020002001101100301 password=020002001101100301]
020002001101100401;[authentication username=020002001101100401 password=020002001101100401]
020002001101100501;[authentication username=020002001101100501 password=020002001101100501]
020002001101100601;[authentication username=020002001101100601 password=020002001101100601]
020002001101100701;[authentication username=020002001101100701 password=020002001101100701]
020002001101100801;[authentication username=020002001101100801 password=020002001101100801]
020002001101100901;[authentication username=020002001101100901 password=020002001101100901]
020002001101101001;[authentication username=020002001101101001 password=020002001101101001]
020002001101110101;[authentication username=020002001101110101 password=020002001101110101]
020002001101110201;[authentication username=020002001101110201 password=020002001101110201]
020002001101110301;[authentication username=020002001101110301 password=020002001101110301]
020002001101110401;[authentication username=020002001101110401 password=020002001101110401]
020002001101110501;[authentication username=020002001101110501 password=020002001101110501]
020002001101110601;[authentication username=020002001101110601 password=020002001101110601]
020002001101110701;[authentication username=020002001101110701 password=020002001101110701]
020002001101110801;[authentication username=020002001101110801 password=020002001101110801]
020002001101110901;[authentication username=020002001101110901 password=020002001101110901]
020002001101111001;[authentication username=020002001101111001 password=020002001101111001]
020002001101120101;[authentication username=020002001101120101 password=020002001101120101]
020002001101120201;[authentication username=020002001101120201 password=020002001101120201]
020002001101120301;[authentication username=020002001101120301 password=020002001101120301]
020002001101120401;[authentication username=020002001101120401 password=020002001101120401]
020002001101120501;[authentication username=020002001101120501 password=020002001101120501]
020002001101120601;[authentication username=020002001101120601 password=020002001101120601]
020002001101120701;[authentication username=020002001101120701 password=020002001101120701]
020002001101120801;[authentication username=020002001101120801 password=020002001101120801]
