SEQUENTIAL
020005001101010101;[authentication username=020005001101010101 password=020005001101010101]
020005001101010201;[authentication username=020005001101010201 password=020005001101010201]
020005001101010301;[authentication username=020005001101010301 password=020005001101010301]
020005001101010401;[authentication username=020005001101010401 password=020005001101010401]
020005001101010501;[authentication username=020005001101010501 password=020005001101010501]
020005001101010601;[authentication username=020005001101010601 password=020005001101010601]
020005001101010701;[authentication username=020005001101010701 password=020005001101010701]
020005001101010801;[authentication username=020005001101010801 password=020005001101010801]
020005001101010901;[authentication username=020005001101010901 password=020005001101010901]
020005001101011001;[authentication username=020005001101011001 password=020005001101011001]
020005001101020101;[authentication username=020005001101020101 password=020005001101020101]
020005001101020201;[authentication username=020005001101020201 password=020005001101020201]
020005001101020301;[authentication username=020005001101020301 password=020005001101020301]
020005001101020401;[authentication username=020005001101020401 password=020005001101020401]
020005001101020501;[authentication username=020005001101020501 password=020005001101020501]
020005001101020601;[authentication username=020005001101020601 password=020005001101020601]
020005001101020701;[authentication username=020005001101020701 password=020005001101020701]
020005001101020801;[authentication username=020005001101020801 password=020005001101020801]
020005001101020901;[authentication username=020005001101020901 password=020005001101020901]
020005001101021001;[authentication username=020005001101021001 password=020005001101021001]
020005001101030101;[authentication username=020005001101030101 password=020005001101030101]
020005001101030201;[authentication username=020005001101030201 password=020005001101030201]
020005001101030301;[authentication username=020005001101030301 password=020005001101030301]
020005001101030401;[authentication username=020005001101030401 password=020005001101030401]
020005001101030501;[authentication username=020005001101030501 password=020005001101030501]
020005001101030601;[authentication username=020005001101030601 password=020005001101030601]
020005001101030701;[authentication username=020005001101030701 password=020005001101030701]
020005001101030801;[authentication username=020005001101030801 password=020005001101030801]
020005001101030901;[authentication username=020005001101030901 password=020005001101030901]
020005001101031001;[authentication username=020005001101031001 password=020005001101031001]
020005001101040101;[authentication username=020005001101040101 password=020005001101040101]
020005001101040201;[authentication username=020005001101040201 password=020005001101040201]
020005001101040301;[authentication username=020005001101040301 password=020005001101040301]
020005001101040401;[authentication username=020005001101040401 password=020005001101040401]
020005001101040501;[authentication username=020005001101040501 password=020005001101040501]
020005001101040601;[authentication username=020005001101040601 password=020005001101040601]
020005001101040701;[authentication username=020005001101040701 password=020005001101040701]
020005001101040801;[authentication username=020005001101040801 password=020005001101040801]
020005001101040901;[authentication username=020005001101040901 password=020005001101040901]
020005001101041001;[authentication username=020005001101041001 password=020005001101041001]
020005001101050101;[authentication username=020005001101050101 password=020005001101050101]
020005001101050201;[authentication username=020005001101050201 password=020005001101050201]
020005001101050301;[authentication username=020005001101050301 password=020005001101050301]
