SEQUENTIAL
020004001101010101;[authentication username=020004001101010101 password=020004001101010101]
020004001101010201;[authentication username=020004001101010201 password=020004001101010201]
020004001101010301;[authentication username=020004001101010301 password=020004001101010301]
020004001101010401;[authentication username=020004001101010401 password=020004001101010401]
020004001101010501;[authentication username=020004001101010501 password=020004001101010501]
020004001101010601;[authentication username=020004001101010601 password=020004001101010601]
020004001101010701;[authentication username=020004001101010701 password=020004001101010701]
020004001101010801;[authentication username=020004001101010801 password=020004001101010801]
020004001101010901;[authentication username=020004001101010901 password=020004001101010901]
020004001101011001;[authentication username=020004001101011001 password=020004001101011001]
020004001101020101;[authentication username=020004001101020101 password=020004001101020101]
020004001101020201;[authentication username=020004001101020201 password=020004001101020201]
020004001101020301;[authentication username=020004001101020301 password=020004001101020301]
020004001101020401;[authentication username=020004001101020401 password=020004001101020401]
020004001101020501;[authentication username=020004001101020501 password=020004001101020501]
020004001101020601;[authentication username=020004001101020601 password=020004001101020601]
020004001101020701;[authentication username=020004001101020701 password=020004001101020701]
020004001101020801;[authentication username=020004001101020801 password=020004001101020801]
020004001101020901;[authentication username=020004001101020901 password=020004001101020901]
020004001101021001;[authentication username=020004001101021001 password=020004001101021001]
020004001101030101;[authentication username=020004001101030101 password=020004001101030101]
020004001101030201;[authentication username=020004001101030201 password=020004001101030201]
020004001101030301;[authentication username=020004001101030301 password=020004001101030301]
020004001101030401;[authentication username=020004001101030401 password=020004001101030401]
020004001101030501;[authentication username=020004001101030501 password=020004001101030501]
020004001101030601;[authentication username=020004001101030601 password=020004001101030601]
020004001101030701;[authentication username=020004001101030701 password=020004001101030701]
020004001101030801;[authentication username=020004001101030801 password=020004001101030801]
020004001101030901;[authentication username=020004001101030901 password=020004001101030901]
020004001101031001;[authentication username=020004001101031001 password=020004001101031001]
020004001101040101;[authentication username=020004001101040101 password=020004001101040101]
020004001101040201;[authentication username=020004001101040201 password=020004001101040201]
020004001101040301;[authentication username=020004001101040301 password=020004001101040301]
020004001101040401;[authentication username=020004001101040401 password=020004001101040401]
020004001101040501;[authentication username=020004001101040501 password=020004001101040501]
020004001101040601;[authentication username=020004001101040601 password=020004001101040601]
020004001101040701;[authentication username=020004001101040701 password=020004001101040701]
020004001101040801;[authentication username=020004001101040801 password=020004001101040801]
020004001101040901;[authentication username=020004001101040901 password=020004001101040901]
020004001101041001;[authentication username=020004001101041001 password=020004001101041001]
020004001101050101;[authentication username=020004001101050101 password=020004001101050101]
020004001101050201;[authentication username=020004001101050201 password=020004001101050201]
020004001101050301;[authentication username=020004001101050301 password=020004001101050301]
020004001101050401;[authentication username=020004001101050401 password=020004001101050401]
020004001101050501;[authentication username=020004001101050501 password=020004001101050501]
020004001101050601;[authentication username=020004001101050601 password=020004001101050601]
020004001101050701;[authentication username=020004001101050701 password=020004001101050701]
020004001101050801;[authentication username=020004001101050801 password=020004001101050801]
020004001101050901;[authentication username=020004001101050901 password=020004001101050901]
020004001101051001;[authentication username=020004001101051001 password=020004001101051001]
020004001101060101;[authentication username=020004001101060101 password=020004001101060101]
020004001101060201;[authentication username=020004001101060201 password=020004001101060201]
020004001101060301;[authentication username=020004001101060301 password=020004001101060301]
020004001101060401;[authentication username=020004001101060401 password=020004001101060401]
020004001101060501;[authentication username=020004001101060501 password=020004001101060501]
020004001101060601;[authentication username=020004001101060601 password=020004001101060601]
020004001101060701;[authentication username=020004001101060701 password=020004001101060701]
020004001101060801;[authentication username=020004001101060801 password=020004001101060801]
020004001101060901;[authentication username=020004001101060901 password=020004001101060901]
020004001101061001;[authentication username=020004001101061001 password=020004001101061001]
020004001101070101;[authentication username=020004001101070101 password=020004001101070101]
020004001101070201;[authentication username=020004001101070201 password=020004001101070201]
020004001101070301;[authentication username=020004001101070301 password=020004001101070301]
020004001101070401;[authentication username=020004001101070401 password=020004001101070401]
020004001101070501;[authentication username=020004001101070501 password=020004001101070501]
020004001101070601;[authentication username=020004001101070601 password=020004001101070601]
020004001101070701;[authentication username=020004001101070701 password=020004001101070701]
020004001101070801;[authentication username=020004001101070801 password=020004001101070801]
020004001101070901;[authentication username=020004001101070901 password=020004001101070901]
020004001101071001;[authentication username=020004001101071001 password=020004001101071001]
020004001101080101;[authentication username=020004001101080101 password=020004001101080101]
020004001101080201;[authentication username=020004001101080201 password=020004001101080201]
020004001101080301;[authentication username=020004001101080301 password=020004001101080301]
020004001101080401;[authentication username=020004001101080401 password=020004001101080401]
020004001101080501;[authentication username=020004001101080501 password=020004001101080501]
020004001101080601;[authentication username=020004001101080601 password=020004001101080601]
020004001101080701;[authentication username=020004001101080701 password=020004001101080701]
020004001101080801;[authentication username=020004001101080801 password=020004001101080801]
020004001101080901;[authentication username=020004001101080901 password=020004001101080901]
020004001101081001;[authentication username=020004001101081001 password=020004001101081001]
020004001101090101;[authentication username=020004001101090101 password=020004001101090101]
020004001101090201;[authentication username=020004001101090201 password=020004001101090201]
020004001101090301;[authentication username=020004001101090301 password=020004001101090301]
020004001101090401;[authentication username=020004001101090401 password=020004001101090401]
020004001101090501;[authentication username=020004001101090501 password=020004001101090501]
020004001101090601;[authentication username=020004001101090601 password=020004001101090601]
020004001101090701;[authentication username=020004001101090701 password=020004001101090701]
020004001101090801;[authentication username=020004001101090801 password=020004001101090801]
020004001101090901;[authentication username=020004001101090901 password=020004001101090901]
